LAB_ID,CTDEEP LabID,STA_SEQ,Station_Name,YLat,XLong,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampleMo,SampleYr,TaxonNameCurrent,VisitNum
6448.5-11,12-B-124,14470,Tankerhoosen River,41.8272,-72.464,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,4,10/15/2012,10,2012,Cheumatopsyche,6448.5-11_10_15_2012_1_First
6448.5-10,12-B-123,15046,Charters Brook,41.9062,-72.4035,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/15/2012,10,2012,Cheumatopsyche,6448.5-10_10_15_2012_1_First
6448.5-12,12-B-125,16410,Roaring Brook No 2,41.4244,-72.4084,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,23,10/15/2012,10,2012,Cheumatopsyche,6448.5-12_10_15_2012_1_First
6448.4-7,12-B-094,17061,SPRING LOT BROOK,41.3019,-72.4569,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,41,10/9/2012,10,2012,Cheumatopsyche,6448.4-7_10_9_2012_1_First
6448.4-30,12-B-113,15520,Bonemill Brook,41.925,-72.3162,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,8,10/12/2012,10,2012,Cheumatopsyche,6448.4-30_10_12_2012_1_First
6448.5-1,12-B-114,14584,Roaring Brook,41.904,-72.2891,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,12,10/12/2012,10,2012,Cheumatopsyche,6448.5-1_10_12_2012_1_First
6448.5-2,12-B-115,15783,Eagleville Brook,41.7882,-72.2776,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/12/2012,10,2012,Cheumatopsyche,6448.5-2_10_12_2012_1_First
6448.5-17,12-B-130,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/15/2012,10,2012,Cheumatopsyche,6448.5-17_10_15_2012_1_First
6448.5-13,12-B-126,15020,Eightmile River,41.43,-72.3392,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,5,10/15/2012,10,2012,Cheumatopsyche,6448.5-13_10_15_2012_1_First
6448.5-15,12-B-128,14187,Eightmile River,41.4312,-72.3376,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,10,10/15/2012,10,2012,Cheumatopsyche,6448.5-15_10_15_2012_1_First
6448.4-22,12-B-106,15570,Ratlum Brook,41.8723,-72.9561,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,4,10/11/2012,10,2012,Cheumatopsyche,6448.4-22_10_11_2012_1_First
6448.4-23,12-B-107,15768,Mallory Brook,41.9113,-73.0263,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,7,10/11/2012,10,2012,Cheumatopsyche,6448.4-23_10_11_2012_1_First
6448.4-19,12-B-103,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/11/2012,10,2012,Cheumatopsyche,6448.4-19_10_11_2012_1_First
6448.4-20,12-B-104,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/11/2012,10,2012,Cheumatopsyche,6448.4-20_10_11_2012_1_First
6448.4-29,12-B-112,14866,Stickney Hill Brook,41.9833,-72.2179,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/12/2012,10,2012,Cheumatopsyche,6448.4-29_10_12_2012_1_First
6448.4-3,12-B-092,14377,Pattaconk Brook,41.3991,-72.4651,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,6,10/9/2012,10,2012,Cheumatopsyche,6448.4-3_10_9_2012_1_First
6448.4-25,12-B-109,16385,Beaver Brook,41.932,-72.9754,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,12,10/11/2012,10,2012,Cheumatopsyche,6448.4-25_10_11_2012_1_First
6448.4-27,12-B-111,15179,Eightmile River,41.4671,-72.3372,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,4,10/12/2012,10,2012,Cheumatopsyche,6448.4-27_10_12_2012_1_First
6448.5-7,12-B-120,14241,Hockanum River,41.8503,-72.4878,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,26,10/15/2012,10,2012,Cheumatopsyche,6448.5-7_10_15_2012_1_First
6448.5-3,12-B-116,15304,Eagleville Brook,41.7938,-72.2752,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,1,10/12/2012,10,2012,Cheumatopsyche,6448.5-3_10_12_2012_1_First
6448.5-4,12-B-117,15749,Eagleville Brook,41.8069,-72.2643,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,23,10/12/2012,10,2012,Cheumatopsyche,6448.5-4_10_12_2012_1_First
6448.6-16,12-B-153,15994,Eightmile Brook,41.3842,-73.1642,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/22/2012,10,2012,Cheumatopsyche,6448.6-16_10_22_2012_1_First
6448.5-23,12-B-135,16080,West Branch Salmon Brook,41.9745,-72.896,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/16/2012,10,2012,Cheumatopsyche,6448.5-23_10_16_2012_1_First
6448.5-24,12-B-136,15499,West Branch Salmon Brook,41.94096,-72.834302,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,39,10/16/2012,10,2012,Cheumatopsyche,6448.5-24_10_16_2012_1_First
6448.5-28,12-B-139,15221,Scantic River,41.982,-72.5407,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/17/2012,10,2012,Cheumatopsyche,6448.5-28_10_17_2012_1_First
6448.5-29,12-B-140,14147,Broad Brook,41.9147,-72.549,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,39,10/17/2012,10,2012,Cheumatopsyche,6448.5-29_10_17_2012_1_First
6448.5-25,12-B-137,14484,West Branch Salmon Brook,41.9372,-72.8215,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,24,10/16/2012,10,2012,Cheumatopsyche,6448.5-25_10_16_2012_1_First
6448.6-33,12-B-164,15313,Harris Brook,41.4733,-72.2851,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,15,10/25/2012,10,2012,Cheumatopsyche,6448.6-33_10_25_2012_1_First
6448.6-5,12-B-146,14349,Nepaug River,41.83,-72.9947,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,8,10/18/2012,10,2012,Cheumatopsyche,6448.6-5_10_18_2012_1_First
6448.6-3,12-B-144,14840,Mountain Brook,41.9741,-72.8375,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/17/2012,10,2012,Cheumatopsyche,6448.6-3_10_17_2012_1_First
6448.6-9,12-B-150,16110,Mott Hill Brook,41.6615,-72.5365,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,3,10/18/2012,10,2012,Cheumatopsyche,6448.6-9_10_18_2012_1_First
6448.6-6,12-B-147,16370,Bunnell Brook,41.7807,-72.963,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/18/2012,10,2012,Cheumatopsyche,6448.6-6_10_18_2012_1_First
6448.6-8,12-B-149,16082,"Bunnell Brook (""Burlington Brook"")",41.7833,-72.9247,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,2,10/18/2012,10,2012,Cheumatopsyche,6448.6-8_10_18_2012_1_First
6448.6-22,12-B-157,15319,Nod Brook,41.8158,-72.8294,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,47,10/22/2012,10,2012,Cheumatopsyche,6448.6-22_10_22_2012_1_First
6448.6-21,12-B-156,16400,North Branch Park River,41.797,-72.72,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,76,10/22/2012,10,2012,Cheumatopsyche,6448.6-21_10_22_2012_1_First
6448.6-19,12-B-154,14479,Trout Brook,41.7314,-72.7231,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,58,10/22/2012,10,2012,Cheumatopsyche,6448.6-19_10_22_2012_1_First
6448.6-2,12-B-143,16501,BELDEN BROOK,42.0122,-72.8775,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,1,10/17/2012,10,2012,Cheumatopsyche,6448.6-2_10_17_2012_1_First
6448.6-26,12-B-161,14278,Little River,41.6158,-72.0416,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,22,10/23/2012,10,2012,Cheumatopsyche,6448.6-26_10_23_2012_1_First
6448.6-29,12-B-162,14602,Merrick Brook,41.661,-72.1101,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,7,10/23/2012,10,2012,Cheumatopsyche,6448.6-29_10_23_2012_1_First
6448.6-24,12-B-159,14601,Broad Brook,41.5632,-71.9834,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,9,10/23/2012,10,2012,Cheumatopsyche,6448.6-24_10_23_2012_1_First
14498,13-B-104,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,3,10/8/2013,10,2013,Cheumatopsyche,14498_10_8_2013_1_First
14500,13-B-144,16141,Pequonnock River,41.2534,-73.2059,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,10/21/2013,10,2013,Cheumatopsyche,14500_10_21_2013_1_First
14496,13-B-121,16138,Wepawaug River,41.3297,-73.0296,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,3,10/15/2013,10,2013,Cheumatopsyche,14496_10_15_2013_1_First
14490,13-B-120,16136,Wintergreen Brook,41.3458,-72.9585,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,23,10/15/2013,10,2013,Cheumatopsyche,14490_10_15_2013_1_First
14492,13-B-122,16137,Indian River,41.2651,-73.0129,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,10/15/2013,10,2013,Cheumatopsyche,14492_10_15_2013_1_First
14509,13-B-082,16146,East Branch Byram River,41.0612,-73.6748,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,76,10/3/2013,10,2013,Cheumatopsyche,14509_10_3_2013_1_First
14515,13-B-106,16260,Aspetuck River,41.2589,-73.3247,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,15,10/9/2013,10,2013,Cheumatopsyche,14515_10_9_2013_1_First
14513,13-B-112,16259,Aspetuck River,41.2132,-73.3291,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,47,10/9/2013,10,2013,Cheumatopsyche,14513_10_9_2013_1_First
14504,13-B-137,16143,Little River,41.2931,-73.3678,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,9,10/17/2013,10,2013,Cheumatopsyche,14504_10_17_2013_1_First
14502,13-B-139,16142,Saugatuck River,41.328478,-73.449142,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,6,10/17/2013,10,2013,Cheumatopsyche,14502_10_17_2013_1_First
14506,13-B-114,16144,Aspetuck River,41.3076,-73.332,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,3,10/9/2013,10,2013,Cheumatopsyche,14506_10_9_2013_1_First
14476,13-B-026,16119,Day Pond Brook,41.5623,-72.4338,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,12,9/19/2013,9,2013,Cheumatopsyche,14476_9_19_2013_1_First
14478,13-B-102,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,1,10/8/2013,10,2013,Cheumatopsyche,14478_10_8_2013_1_First
14468,13-B-080,16110,Mott Hill Brook,41.6615,-72.5365,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,3,10/3/2013,10,2013,Cheumatopsyche,14468_10_3_2013_1_First
14473,13-B-100,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,5,10/8/2013,10,2013,Cheumatopsyche,14473_10_8_2013_1_First
14470,13-B-021,16112,Hemlock Valley Brook,41.4283,-72.4226,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,2,9/19/2013,9,2013,Cheumatopsyche,14470_9_19_2013_1_First
14484,13-B-129,16130,Menunketesuck River,41.3072,-72.5056,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,18,10/16/2013,10,2013,Cheumatopsyche,14484_10_16_2013_1_First
14488,13-B-036,16135,Sargent River,41.4272,-72.9899,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,37,9/24/2013,9,2013,Cheumatopsyche,14488_9_24_2013_1_First
14486,13-B-134,16131,Chatfield Hollow Brook,41.3314,-72.595,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,9,10/16/2013,10,2013,Cheumatopsyche,14486_10_16_2013_1_First
14482,13-B-079,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,10,10/3/2013,10,2013,Cheumatopsyche,14482_10_3_2013_1_First
14555,13-B-146,17455,West Branch Pequonnock River,41.301,-73.2489,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,16,10/21/2013,10,2013,Cheumatopsyche,14555_10_21_2013_1_First
14552,13-B-147,17448,Pequonnock River,41.3204,-73.2405,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,21,10/21/2013,10,2013,Cheumatopsyche,14552_10_21_2013_1_First
14545,13-B-074,16930,Oil Mill Brook,41.375558,-72.190655,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,10/2/2013,10,2013,Cheumatopsyche,14545_10_2_2013_1_First
14547,13-B-058,17201,Willys Meadow Brook,41.3811,-72.1878,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,27,10/1/2013,10,2013,Cheumatopsyche,14547_10_1_2013_1_First
14568,13-B-150,18508,"South Fork Hockanum River (""Hop Brook"")",41.764221,-72.530362,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,9,11/6/2013,11,2013,Cheumatopsyche,14568_11_6_2013_1_First
14571,13-B-130,18515,"Menunketesuck River, Unnamed Tributary to",41.356489,-72.536493,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,101,10/16/2013,10,2013,Cheumatopsyche,14571_10_16_2013_1_First
14569,13-B-151,18509,"South Fork Hockanum River (""Hop Brook"")",41.762739,-72.516012,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,4,11/6/2013,11,2013,Cheumatopsyche,14569_11_6_2013_1_First
14562,13-B-098,15254,West Branch Bantam River,41.8124,-73.2342,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,121,10/8/2013,10,2013,Cheumatopsyche,14562_10_8_2013_1_First
14564,13-B-072,18496,Mill River,41.30213,-73.27415,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,1,10/2/2013,10,2013,Cheumatopsyche,14564_10_2_2013_1_First
14521,13-B-075,16295,Latimer Brook,41.3695,-72.2002,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,4,10/2/2013,10,2013,Cheumatopsyche,14521_10_2_2013_1_First
14525,13-B-017,16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,9,9/19/2013,9,2013,Cheumatopsyche,14525_9_19_2013_1_First
14523,13-B-127,16296,fourmile river,41.3208,-72.2575,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,12,10/16/2013,10,2013,Cheumatopsyche,14523_10_16_2013_1_First
14517,13-B-107,16261,Aspetuck River,41.2771,-73.3275,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,5,10/9/2013,10,2013,Cheumatopsyche,14517_10_9_2013_1_First
14519,13-B-128,16276,Latimer Brook,41.4375,-72.2253,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,5,10/16/2013,10,2013,Cheumatopsyche,14519_10_16_2013_1_First
14539,13-B-044,16583,COMSTOCK BROOK,41.2125,-73.4622,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,1,9/25/2013,9,2013,Cheumatopsyche,14539_9_25_2013_1_First
14541,13-B-077,16594,Cranberry Meadow Brook,41.405177,-72.225708,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,34,10/2/2013,10,2013,Cheumatopsyche,14541_10_2_2013_1_First
14529,13-B-118,16370,Bunnell Brook,41.7807,-72.963,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,10,10/15/2013,10,2013,Cheumatopsyche,14529_10_15_2013_1_First
14537,13-B-029,16528,BRANCH BROOK,41.395779,-72.72126,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,12,9/20/2013,9,2013,Cheumatopsyche,14537_9_20_2013_1_First
14533,13-B-040,16413,Mill River,41.3972,-72.8928,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,52,9/24/2013,9,2013,Cheumatopsyche,14533_9_24_2013_1_First
14332,13-B-011,14414,Quinnipiac River,41.4501,-72.8407,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,38,9/17/2013,9,2013,Cheumatopsyche,14332_9_17_2013_1_First
14328,13-B-020,14404,Pomperaug River,41.4717,-73.256,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,87,9/19/2013,9,2013,Cheumatopsyche,14328_9_19_2013_1_First
14330,13-B-089,14413,Quinnipiac River,41.528244,-72.856272,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,51,10/7/2013,10,2013,Cheumatopsyche,14330_10_7_2013_1_First
14338,13-B-115,14442,Sandy Brook,41.974,-73.0406,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,2,10/15/2013,10,2013,Cheumatopsyche,14338_10_15_2013_1_First
14334,13-B-024,14441,Salmon River,41.5742,-72.4294,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,3,9/19/2013,9,2013,Cheumatopsyche,14334_9_19_2013_1_First
14322,13-B-045,14370,Norwalk River,41.1909,-73.4297,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,56,9/25/2013,9,2013,Cheumatopsyche,14322_9_25_2013_1_First
14314,13-B-093,14363,Norwalk River,41.3101,-73.4691,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,34,10/7/2013,10,2013,Cheumatopsyche,14314_10_7_2013_1_First
14358,13-B-096,14553,Norwalk River,41.2604,-73.4367,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,29,10/7/2013,10,2013,Cheumatopsyche,14358_10_7_2013_1_First
14318,13-B-097,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,77,10/7/2013,10,2013,Cheumatopsyche,14318_10_7_2013_1_First
14326,13-B-143,14394,Pequonnock River,41.2343,-73.1838,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,12,10/21/2013,10,2013,Cheumatopsyche,14326_10_21_2013_1_First
14324,13-B-054,14379,Pawcatuck River,41.3978,-71.8422,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,17,9/30/2013,9,2013,Cheumatopsyche,14324_9_30_2013_1_First
14352,13-B-088,14473,Ten Mile River,41.5267,-72.9331,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,23,10/7/2013,10,2013,Cheumatopsyche,14352_10_7_2013_1_First
14354,13-B-125,14486,Wepawaug River,41.236,-73.0573,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,21,10/15/2013,10,2013,Cheumatopsyche,14354_10_15_2013_1_First
14350,13-B-078,14470,Tankerhoosen River,41.8272,-72.464,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,10/3/2013,10,2013,Cheumatopsyche,14350_10_3_2013_1_First
14356,13-B-028,14490,West River,41.3399,-72.7154,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,19,9/20/2013,9,2013,Cheumatopsyche,14356_9_20_2013_1_First
14342,13-B-067,14445,Saugatuck River,41.1693,-73.367,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,56,10/2/2013,10,2013,Cheumatopsyche,14342_10_2_2013_1_First
14340,13-B-138,14444,Saugatuck River,41.2945,-73.3948,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,13,10/17/2013,10,2013,Cheumatopsyche,14340_10_17_2013_1_First
14348,13-B-052,14458,Still River,41.4389,-73.401,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,103,9/26/2013,9,2013,Cheumatopsyche,14348_9_26_2013_1_First
14344,13-B-019,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,19,9/19/2013,9,2013,Cheumatopsyche,14344_9_19_2013_1_First
14346,13-B-035,14456,Steele Brook,41.5805,-73.0703,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,2,9/23/2013,9,2013,Cheumatopsyche,14346_9_23_2013_1_First
14276,13-B-149,14250,South Fork Hockanum River,41.7767,-72.5612,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,16,11/6/2013,11,2013,Cheumatopsyche,14276_11_6_2013_1_First
14272,13-B-090,14226,Harbor Brook,41.5314,-72.8218,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,72,10/7/2013,10,2013,Cheumatopsyche,14272_10_7_2013_1_First
14274,13-B-103,14247,Hollenbeck River,41.9431,-73.3058,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,4,10/8/2013,10,2013,Cheumatopsyche,14274_10_8_2013_1_First
14280,13-B-034,14284,Mad River,41.5439,-73.0384,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,22,9/23/2013,9,2013,Cheumatopsyche,14280_9_23_2013_1_First
14282,13-B-142,14290,Menunketesuck River,41.3565,-72.5405,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,1,10/21/2013,10,2013,Cheumatopsyche,14282_10_21_2013_1_First
14278,13-B-015,14251,Housatonic River,41.8806,-73.3654,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,7,9/18/2013,9,2013,Cheumatopsyche,14278_9_18_2013_1_First
14262,13-B-051,14172,Deep Brook,41.4131,-73.2823,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,7,9/26/2013,9,2013,Cheumatopsyche,14262_9_26_2013_1_First
14257,13-B-111,14126,Aspetuck River,41.1864,-73.3429,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,43,10/9/2013,10,2013,Cheumatopsyche,14257_10_9_2013_1_First
14260,13-B-008,14146,Branford River,41.3072,-72.7648,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,13,9/17/2013,9,2013,Cheumatopsyche,14260_9_17_2013_1_First
14270,13-B-135,14221,Hammonasset River,41.3278,-72.6116,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,26,10/16/2013,10,2013,Cheumatopsyche,14270_10_16_2013_1_First
14264,13-B-048,14195,Farmill River,41.2591,-73.0979,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,6,9/26/2013,9,2013,Cheumatopsyche,14264_9_26_2013_1_First
14302,13-B-002,14319,Naugatuck River,41.7361,-73.1054,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,27,9/16/2013,9,2013,Cheumatopsyche,14302_9_16_2013_1_First
14306,13-B-148,14358,Noroton River,41.0898,-73.5152,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,41,10/22/2013,10,2013,Cheumatopsyche,14306_10_22_2013_1_First
14300,13-B-031,14317,Naugatuck River,41.4435,-73.0642,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,7,9/23/2013,9,2013,Cheumatopsyche,14300_9_23_2013_1_First
14310,13-B-046,14361,Norwalk River,41.1359,-73.426,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,56,9/25/2013,9,2013,Cheumatopsyche,14310_9_25_2013_1_First
14312,13-B-092,14362,Ridgefield Brook,41.3158,-73.4792,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,99,10/7/2013,10,2013,Cheumatopsyche,14312_10_7_2013_1_First
14308,13-B-095,14360,Norwalk River,41.2675,-73.4414,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,21,10/7/2013,10,2013,Cheumatopsyche,14308_10_7_2013_1_First
14284,13-B-083,14293,Mianus River,41.0806,-73.5812,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,49,10/3/2013,10,2013,Cheumatopsyche,14284_10_3_2013_1_First
14298,13-B-004,14316,Naugatuck River,41.6159,-73.0579,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,19,9/16/2013,9,2013,Cheumatopsyche,14298_9_16_2013_1_First
14292,13-B-037,14300,Mill River,41.4307,-72.904,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,39,9/24/2013,9,2013,Cheumatopsyche,14292_9_24_2013_1_First
14296,13-B-041,14301,Mill River,41.3828,-72.8967,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,52,9/24/2013,9,2013,Cheumatopsyche,14296_9_24_2013_1_First
14428,13-B-136,15370,Saugatuck River,41.1927,-73.3617,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,10/17/2013,10,2013,Cheumatopsyche,14428_10_17_2013_1_First
14423,13-B-068,15357,Sasco Brook,41.1457,-73.3012,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,4,10/2/2013,10,2013,Cheumatopsyche,14423_10_2_2013_1_First
14426,13-B-105,15364,West Branch Saugatuck River,41.1718,-73.3643,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,24,10/9/2013,10,2013,Cheumatopsyche,14426_10_9_2013_1_First
14434,13-B-113,15380,Aspetuck River,41.2287,-73.3241,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,49,10/9/2013,10,2013,Cheumatopsyche,14434_10_9_2013_1_First
14430,13-B-109,15375,Aspetuck River,41.1769,-73.3579,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,58,10/9/2013,10,2013,Cheumatopsyche,14430_10_9_2013_1_First
14416,13-B-117,15240,Hubbard Brook,42.0356,-72.9384,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,7,10/15/2013,10,2013,Cheumatopsyche,14416_10_15_2013_1_First
14414,13-B-081,15239,East Branch Byram River,41.0995,-73.6832,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,12,10/3/2013,10,2013,Cheumatopsyche,14414_10_3_2013_1_First
14420,13-B-023,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,23,9/19/2013,9,2013,Cheumatopsyche,14420_9_19_2013_1_First
14452,13-B-124,15999,Silver Brook,41.2665,-73.0049,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,14,10/15/2013,10,2013,Cheumatopsyche,14452_10_15_2013_1_First
14449,13-B-049,15994,Eightmile Brook,41.3842,-73.1642,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,6,9/26/2013,9,2013,Cheumatopsyche,14449_9_26_2013_1_First
14461,13-B-013,16076,Housatonic River,41.7673,-73.4379,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,2,9/18/2013,9,2013,Cheumatopsyche,14461_9_18_2013_1_First
14466,13-B-065,16079,Pendleton Hill Brook,41.4781,-71.8354,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,15,10/1/2013,10,2013,Cheumatopsyche,14466_10_1_2013_1_First
